Begin Date,Begin Time,End Time,Vehicle Location,Vehicle Type,Vehicle Characteristics,Transaction Characteristics,Bikeway Users Displaced,LZ Space Avail,Occupied while idle?,CNS?,TNC?,Notes,Duration
8/22/2019,2:49:53 PM,3:00:13 PM,SB bike lane,Car,,,2,,FALSE,FALSE,FALSE,ENFORCEMENT - cop on motorcycle and speaks to driver of previous double parked car,0:10:20
8/22/2019,3:20:04 PM,3:29:00 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:08:56
8/22/2019,3:27:36 PM,3:27:46 PM,SB bike lane,Car,Blinkers on,,0,,TRUE,FALSE,TRUE,,0:00:10
8/22/2019,3:29:00 PM,3:29:20 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,TRUE,driver pulls up from space 1 to space to and passenger gets in back seat,0:00:20
8/22/2019,3:29:30 PM,3:36:52 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:07:22
8/22/2019,3:29:51 PM,3:30:11 PM,SB bike lane,Car,,,0,,TRUE,FALSE,TRUE,,0:00:20
8/22/2019,3:31:47 PM,3:53:59 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:22:12
8/22/2019,3:37:00 PM,3:37:46 PM,SB bike lane,Car,,No interaction with parking meter,0,,TRUE,FALSE,TRUE,,0:00:46
8/22/2019,3:43:31 PM,3:59:32 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:16:01
8/22/2019,3:55:21 PM,5:18:02 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,1:22:41
8/22/2019,12:00:00 PM,3:56:43 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,3:56:43
8/22/2019,4:01:02 PM,4:01:13 PM,SB bike lane,Car,,,0,,TRUE,FALSE,TRUE,,0:00:11
8/22/2019,4:02:53 PM,6:21:29 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,just did a u-turn,2:18:36
8/22/2019,4:04:42 PM,6:08:31 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,2:03:49
8/22/2019,4:09:41 PM,4:09:53 PM,SB bike lane,,,,0,,FALSE,FALSE,FALSE,,0:00:12
8/22/2019,4:22:37 PM,4:23:20 PM,SB bike lane,,,,0,,FALSE,FALSE,FALSE,,0:00:43
8/22/2019,4:29:10 PM,4:29:26 PM,SB bike lane,,,,0,,FALSE,FALSE,FALSE,,0:00:16
8/22/2019,4:20:59 PM,4:33:22 PM,NB right turn pocket,Car,Other significant characteristic (see note),,,0,FALSE,FALSE,FALSE,Enforcement - No Action,0:12:23
8/22/2019,4:22:35 PM,4:23:16 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,FALSE,Driver got out and passenger became driver,0:00:41
8/22/2019,4:29:22 PM,4:29:36 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:14
8/22/2019,4:39:38 PM,4:47:21 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,FALSE,This car was waiting for car 211 for loading,0:07:43
8/22/2019,4:40:58 PM,4:41:26 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:28
8/22/2019,4:43:43 PM,4:44:25 PM,NB right turn pocket,Car,Other significant characteristic (see note),,,0,TRUE,FALSE,FALSE,The cool car pulled out its canopy and left,0:00:42
8/22/2019,4:46:47 PM,4:47:47 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,FALSE,,0:01:00
8/22/2019,4:52:09 PM,4:57:12 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:05:03
8/22/2019,5:03:09 PM,5:03:20 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:11
8/22/2019,5:08:03 PM,5:08:50 PM,NB right turn pocket,Car,Other significant characteristic (see note),,,0,FALSE,FALSE,FALSE,Drive came out and decided to go back in,0:00:47
8/22/2019,5:10:56 PM,5:14:14 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:03:18
8/22/2019,5:10:57 PM,5:13:29 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:02:32
8/22/2019,5:19:19 PM,5:21:24 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:05
8/22/2019,5:22:42 PM,5:23:46 PM,Space 1,Pickup or SUV,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:01:04
8/22/2019,5:22:31 PM,5:24:00 PM,NB right turn pocket,Car,,,,1,FALSE,FALSE,TRUE,"drops passenger off, waits",0:01:29
8/22/2019,5:22:34 PM,5:24:00 PM,NB right turn pocket,Car,,,,1,TRUE,FALSE,FALSE,,0:01:26
8/22/2019,5:26:16 PM,5:27:26 PM,SB bike lane,Car,Blinkers on,,0,1,FALSE,FALSE,TRUE,,0:01:10
8/22/2019,5:28:19 PM,5:52:14 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:23:55
8/22/2019,5:32:26 PM,5:41:23 PM,NB right turn pocket,Delivery truck (> 20 feet),,,,0,FALSE,FALSE,FALSE,,0:08:57
8/22/2019,5:33:19 PM,5:41:42 PM,SB bike lane,Car,Blinkers on,,13,0,FALSE,TRUE,FALSE,,0:08:23
8/22/2019,5:37:50 PM,5:39:51 PM,SB bike lane,Car,Blinkers on,,5,0,FALSE,TRUE,FALSE,,0:02:01
8/22/2019,5:48:18 PM,5:48:29 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:11
8/22/2019,5:56:02 PM,5:57:14 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:12
8/22/2019,5:59:08 PM,6:01:45 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:37
8/22/2019,6:07:41 PM,6:27:09 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:19:28
8/22/2019,6:07:47 PM,6:08:08 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:21
8/22/2019,6:08:16 PM,6:13:22 PM,NB right turn pocket,Car,,,,1,FALSE,TRUE,FALSE,,0:05:06
8/22/2019,6:11:23 PM,6:13:31 PM,Space 1,Car,,No interaction with parking meter,,0,FALSE,TRUE,FALSE,,0:02:08
8/22/2019,6:11:24 PM,6:16:06 PM,NB right turn pocket,Car,,,,,TRUE,FALSE,FALSE,,0:04:42
8/22/2019,6:15:02 PM,6:25:54 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:10:52
8/22/2019,6:21:58 PM,6:59:44 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:37:46
8/22/2019,6:23:36 PM,6:25:54 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:02:18
8/22/2019,6:29:00 PM,6:29:59 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:59
8/22/2019,6:29:34 PM,6:35:24 PM,Space 2,Car,Other significant characteristic (see note),Interaction with parking meter,,,FALSE,FALSE,FALSE,Initially parked in space 1,0:05:50
8/22/2019,6:31:06 PM,6:32:54 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:01:48
8/22/2019,6:31:44 PM,6:34:28 PM,SB bike lane,Car,Blinkers on,,2,,FALSE,TRUE,FALSE,,0:02:44
8/22/2019,6:35:24 PM,9:15:23 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,2:39:59
8/22/2019,6:35:39 PM,10:30:00 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,3:54:21
8/22/2019,6:36:09 PM,6:39:28 PM,NB right turn pocket,Car,,,,1,FALSE,FALSE,FALSE,,0:03:19
8/22/2019,6:52:10 PM,6:52:42 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:00:32
8/22/2019,6:52:31 PM,6:54:52 PM,SB bike lane,Car,Blinkers on,,3,0,FALSE,TRUE,FALSE,,0:02:21
8/22/2019,6:58:19 PM,6:58:25 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:06
8/22/2019,7:01:26 PM,8:11:32 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:10:06
8/22/2019,7:03:32 PM,7:04:36 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:04
8/22/2019,7:10:30 PM,7:13:56 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:03:26
8/22/2019,7:19:56 PM,7:22:14 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:02:18
8/22/2019,7:22:25 PM,7:23:41 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:16
8/22/2019,7:24:25 PM,7:24:55 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:30
8/22/2019,7:24:39 PM,7:40:06 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,FALSE,FALSE,,0:15:27
8/22/2019,7:25:50 PM,7:25:57 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:07
8/22/2019,7:33:08 PM,7:34:54 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:46
8/22/2019,7:34:31 PM,7:36:44 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:02:13
8/22/2019,7:34:51 PM,7:37:49 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:02:58
8/22/2019,7:37:48 PM,7:39:02 PM,SB bike lane,Car,,,0,0,FALSE,TRUE,FALSE,,0:01:14
8/22/2019,7:39:52 PM,7:45:55 PM,SB bike lane,Car,Blinkers on,,4,0,FALSE,TRUE,FALSE,,0:06:03
8/22/2019,7:41:19 PM,7:43:49 PM,SB bike lane,Pickup or SUV,Blinkers on,,2,0,FALSE,TRUE,FALSE,,0:02:30
8/22/2019,7:49:55 PM,7:51:45 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:01:50
8/22/2019,7:55:29 PM,8:16:33 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:21:04
8/22/2019,7:59:18 PM,8:04:44 PM,SB bike lane,Car,Blinkers on,,2,0,TRUE,FALSE,FALSE,,0:05:26
8/22/2019,8:06:56 PM,8:10:13 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:03:17
8/22/2019,8:12:44 PM,8:15:31 PM,Space 3,Car,,,,,FALSE,TRUE,FALSE,,0:02:47
8/22/2019,8:16:28 PM,8:19:15 PM,Space 3,Car,,,,,FALSE,TRUE,FALSE,,0:02:47
8/22/2019,8:16:41 PM,8:18:43 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:02:02
8/22/2019,8:17:39 PM,8:19:00 PM,SB bike lane,Car,Blinkers on,,2,0,FALSE,FALSE,FALSE,,0:01:21
8/22/2019,8:19:35 PM,9:05:56 PM,Space 3,Car,Other significant characteristic (see note),,,,FALSE,FALSE,FALSE,the car parked in the bikelane (row 268),0:46:21
8/22/2019,8:21:24 PM,8:21:39 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:00:15
8/22/2019,8:23:04 PM,8:25:54 PM,SB bike lane,Car,Blinkers on,,3,0,FALSE,TRUE,FALSE,,0:02:50
8/22/2019,8:25:44 PM,8:28:29 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:02:45
8/22/2019,8:28:47 PM,8:29:34 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,FALSE,TRUE,,0:00:47
8/22/2019,8:41:00 PM,8:41:10 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:10
8/22/2019,8:41:18 PM,8:42:34 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:01:16
8/22/2019,8:44:20 PM,8:47:46 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,TRUE,FALSE,,0:03:26
8/22/2019,8:52:18 PM,8:52:34 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:16
8/22/2019,8:57:33 PM,9:23:19 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,FALSE,FALSE,,0:25:46
8/22/2019,8:59:34 PM,9:00:04 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:30
8/22/2019,9:05:06 PM,9:05:23 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:17
8/22/2019,9:05:49 PM,9:06:18 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,FALSE,TRUE,,0:00:29
8/22/2019,9:06:29 PM,end of the day,Space 3,Car,,,,,FALSE,FALSE,FALSE,,#VALUE!
8/22/2019,9:12:28 PM,9:12:36 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:08
8/22/2019,9:15:34 PM,9:33:18 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:17:44
8/22/2019,9:19:59 PM,9:21:48 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:49
8/22/2019,9:32:49 PM,9:38:28 PM,NB right turn pocket,Delivery truck (> 20 feet),,,,0,FALSE,FALSE,FALSE,,0:05:39
8/22/2019,9:34:09 PM,9:42:11 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,looked at the meter but did not pay,0:08:02
8/22/2019,9:39:52 PM,9:49:29 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:09:37
8/22/2019,9:43:41 PM,9:46:19 PM,NB right turn pocket,Car,Blinkers on,,,1,FALSE,TRUE,FALSE,,0:02:38
8/22/2019,9:53:59 PM,9:54:17 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:18
8/22/2019,10:00:09 PM,10:04:00 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:51
8/22/2019,10:06:49 PM,10:12:51 PM,NB right turn pocket,Car,,,,1,TRUE,FALSE,FALSE,driver got out of car and smoked for 6 minutes,0:06:02
8/22/2019,10:14:07 PM,10:14:22 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:15
8/22/2019,10:18:34 PM,10:24:04 PM,NB right turn pocket,Car,Blinkers on,,,1,FALSE,TRUE,FALSE,,0:05:30
8/22/2019,10:26:20 PM,end of the day,Space 1,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,#VALUE!
8/22/2019,10:29:31 PM,end of the day,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,FALSE,,#VALUE!
8/23/2019,before 12,12:55:34 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,#VALUE!
8/23/2019,before 12,1:40:35 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,#VALUE!
8/23/2019,before 12,3:08:51 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,#VALUE!
8/23/2019,12:06:55 PM,12:08:02 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:01:07
8/23/2019,12:15:23 PM,12:16:05 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,driver waited for a parking space,0:00:42
8/23/2019,12:26:02 PM,12:26:39 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,made a u-turn when it left,0:00:37
8/23/2019,12:32:27 PM,12:34:22 PM,SB bike lane,Car,Blinkers on,,1,0,TRUE,TRUE,FALSE,Passenger conducts CNS pickup,0:01:55
8/23/2019,12:32:37 PM,12:33:22 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:45
8/23/2019,12:33:45 PM,12:34:22 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:37
8/23/2019,12:41:36 PM,12:43:28 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:01:52
8/23/2019,12:45:02 PM,12:46:05 PM,SB bike lane,Car,Blinkers on,,0,0,TRUE,FALSE,FALSE,,0:01:03
8/23/2019,12:46:27 PM,12:48:36 PM,SB bike lane,Car,Blinkers on,,2,0,FALSE,TRUE,FALSE,,0:02:09
8/23/2019,12:56:16 PM,2:59:17 PM,Space 1,Pickup or SUV,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,2:03:01
8/23/2019,12:56:43 PM,12:58:19 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:36
8/23/2019,1:03:45 PM,1:05:32 PM,SB bike lane,Car,Blinkers on,,2,0,FALSE,TRUE,FALSE,,0:01:47
8/23/2019,1:03:58 PM,1:04:09 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:11
8/23/2019,1:10:39 PM,1:10:59 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,made a u-turn when it left,0:00:20
8/23/2019,1:13:32 PM,1:14:02 PM,SB bike lane,Car,,,0,0,TRUE,FALSE,FALSE,,0:00:30
8/23/2019,1:18:32 PM,1:19:02 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:30
8/23/2019,1:23:53 PM,1:24:17 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:24
8/23/2019,1:25:35 PM,1:25:52 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,1:29:38 PM,1:30:38 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:01:00
8/23/2019,1:37:37 PM,1:37:58 PM,SB bike lane,Pickup or SUV,,,0,0,FALSE,FALSE,TRUE,,0:00:21
8/23/2019,1:40:47 PM,1:43:45 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,TRUE,FALSE,made a u-turn when it left,0:02:58
8/23/2019,1:46:49 PM,1:47:57 PM,NB right turn pocket,Car,,,,1,TRUE,FALSE,FALSE,,0:01:08
8/23/2019,1:47:25 PM,3:55:54 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,2:08:29
8/23/2019,1:59:02 PM,2:01:05 PM,SB bike lane,Car,Blinkers on,,1,0,TRUE,FALSE,FALSE,driver waited for a parking space,0:02:03
8/23/2019,2:07:18 PM,2:11:33 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,FALSE,warned by a police motorcycle and then parked the car properly,0:04:15
8/23/2019,2:13:44 PM,2:14:48 PM,SB bike lane,Pickup or SUV,,,1,0,FALSE,TRUE,FALSE,,0:01:04
8/23/2019,2:15:51 PM,2:16:08 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,2:34:33 PM,2:36:01 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:28
8/23/2019,2:47:53 PM,2:50:22 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:02:29
8/23/2019,2:52:33 PM,2:52:43 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:10
8/23/2019,2:59:52 PM,3:48:27 PM,Space 1,Pickup or SUV,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:48:35
8/23/2019,3:09:17 PM,3:15:08 PM,Space 3,Delivery Van (< 20 feet),,,,,FALSE,TRUE,FALSE,made a u-turn when it left,0:05:51
8/23/2019,3:19:03 PM,3:22:05 PM,Space 3,Car,,,,,FALSE,TRUE,FALSE,,0:03:02
8/23/2019,3:26:05 PM,4:15:05 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:49:00
8/23/2019,3:30:51 PM,4:37:21 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,1:06:30
8/23/2019,3:38:59 PM,3:42:00 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:03:01
8/23/2019,3:42:15 PM,3:45:27 PM,NB right turn pocket,Car,Blinkers on,,,0,FALSE,FALSE,FALSE,,0:03:12
8/23/2019,3:54:45 PM,3:57:15 PM,Space 1,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:02:30
8/23/2019,3:55:20 PM,3:56:37 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:17
8/23/2019,3:56:31 PM,3:57:09 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:38
8/23/2019,4:00:54 PM,4:02:00 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:01:06
8/23/2019,4:02:41 PM,4:38:07 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,0:35:26
8/23/2019,4:02:41 PM,5:52:17 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,1:49:36
8/23/2019,4:19:22 PM,5:15:56 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:56:34
8/23/2019,4:29:30 PM,4:29:48 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:18
8/23/2019,4:40:54 PM,3:41:17 PM,NB right turn pocket,Car,Blinkers on,,,1,TRUE,FALSE,FALSE,,23:00:23
8/23/2019,4:44:10 PM,5:39:11 PM,Space 2,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,0:55:01
8/23/2019,4:48:17 PM,5:00:21 PM,SB bike lane,Car,,,8,0,TRUE,FALSE,FALSE,,0:12:04
8/23/2019,4:53:56 PM,4:54:31 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,FALSE,,0:00:35
8/23/2019,5:01:18 PM,5:01:38 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:20
8/23/2019,5:05:35 PM,5:06:41 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:01:06
8/23/2019,5:16:25 PM,5:16:42 PM,NB right turn pocket,Car,,,,0,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,5:17:03 PM,5:17:37 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:00:34
8/23/2019,5:18:20 PM,6:17:42 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,0:59:22
8/23/2019,5:21:27 PM,5:21:42 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:15
8/23/2019,5:21:52 PM,5:24:22 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:02:30
8/23/2019,5:24:46 PM,5:35:53 PM,SB bike lane,Car,Blinkers on,,6,0,FALSE,TRUE,FALSE,,0:11:07
8/23/2019,5:28:58 PM,5:29:25 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,FALSE,TRUE,,0:00:27
8/23/2019,5:30:59 PM,5:32:32 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:33
8/23/2019,5:39:37 PM,5:39:54 PM,SB bike lane,Car,Blinkers on,,0,1,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,5:39:54 PM,5:41:22 PM,Space 2,Pickup or SUV,Blinkers on,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:01:28
8/23/2019,5:41:37 PM,5:44:40 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:03:03
8/23/2019,5:52:17 PM,5:52:45 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:28
8/23/2019,5:53:07 PM,5:57:34 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,TRUE,FALSE,,0:04:27
8/23/2019,5:53:18 PM,6:26:26 PM,NB right turn pocket,Delivery truck (> 20 feet),,,,1,FALSE,FALSE,FALSE,,0:33:08
8/23/2019,5:54:22 PM,8:45:26 PM,Space 1,Car,,Interaction with parking meter,,,FALSE,FALSE,FALSE,,2:51:04
8/23/2019,5:59:55 PM,6:00:00 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:05
8/23/2019,6:00:43 PM,6:01:00 PM,SB bike lane,Car,,,0,1,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,6:03:24 PM,6:04:20 PM,Space 2,Car,,No one exits vehicle,,,TRUE,FALSE,FALSE,,0:00:56
8/23/2019,6:10:43 PM,8:40:42 PM,Space 2,Car,,No interaction with parking meter,,,FALSE,FALSE,FALSE,,2:29:59
8/23/2019,6:11:00 PM,6:11:17 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,6:17:23 PM,6:17:57 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:34
8/23/2019,6:18:07 PM,6:20:12 PM,Space 3,Car,,,,,TRUE,TRUE,FALSE,after parked at the bike lane,0:02:05
8/23/2019,6:21:43 PM,7:47:30 PM,Space 3,Car,,,,,FALSE,FALSE,FALSE,,1:25:47
8/23/2019,6:22:55 PM,6:25:27 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:02:32
8/23/2019,6:26:16 PM,6:26:32 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:16
8/23/2019,6:28:10 PM,6:28:26 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:16
8/23/2019,6:30:23 PM,6:34:30 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:04:07
8/23/2019,6:31:52 PM,6:51:05 PM,NB right turn pocket,Car,,,,0,FALSE,TRUE,FALSE,,0:19:13
8/23/2019,6:44:33 PM,6:46:53 PM,SB bike lane,Car,Blinkers on,,3,0,FALSE,TRUE,FALSE,,0:02:20
8/23/2019,6:51:10 PM,6:52:11 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:01:01
8/23/2019,6:54:00 PM,6:54:23 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:23
8/23/2019,7:02:26 PM,7:02:42 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:16
8/23/2019,7:02:59 PM,7:05:04 PM,NB right turn pocket,Car,Blinkers on,,,0,TRUE,FALSE,FALSE,,0:02:05
8/23/2019,7:06:08 PM,7:06:25 PM,SB bike lane,Car,,,1,0,FALSE,FALSE,TRUE,,0:00:17
8/23/2019,7:20:31 PM,7:23:37 PM,NB right turn pocket,Pickup or SUV,,,,0,FALSE,TRUE,FALSE,,0:03:06
8/23/2019,7:22:01 PM,7:24:49 PM,NB right turn pocket,Car,,,,0,TRUE,FALSE,FALSE,,0:02:48
8/23/2019,7:22:38 PM,7:22:47 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:09
8/23/2019,7:22:56 PM,7:24:24 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,TRUE,FALSE,,0:01:28
8/23/2019,7:23:58 PM,7:26:54 PM,SB bike lane,Car,Blinkers on,,1,0,FALSE,TRUE,FALSE,,0:02:56
8/23/2019,7:30:30 PM,7:30:53 PM,SB bike lane,Car,Blinkers on,,0,0,FALSE,FALSE,TRUE,,0:00:23
8/23/2019,7:31:09 PM,7:31:24 PM,SB bike lane,Car,,,0,0,FALSE,FALSE,TRUE,,0:00:15
